date,league,game_id,athlete_id,player,matchup,proj,sd,median,l10,grade_line,p_grade,gap,model,actual,line_lo,p_lo,boarded
2026-04-07,NBA,401811006,4395724.0,Immanuel Quickley,TOR vs MIA,23.23,7.95,23.0,22.9,25.5,0.3835,0.33,v1-backfill,11.0,,,
2026-04-07,NBA,401811006,4395725.0,Tyler Herro,MIA vs TOR,26.88,8.39,26.0,29.4,28.5,0.4205,2.52,v1-backfill,25.0,,,
2026-04-07,NBA,401811007,4396971.0,Naz Reid,MIN vs IND,21.37,7.71,21.0,18.6,23.5,0.3873,2.77,v1-backfill,20.0,,,
2026-04-07,NBA,401811007,4397002.0,Ayo Dosunmu,MIN vs IND,26.98,8.5,26.0,29.7,28.5,0.4259,2.72,v1-backfill,30.0,,,
2026-04-07,NBA,401811004,4397424.0,Neemias Queta,BOS vs CHA,20.44,7.64,20.0,22.8,22.5,0.3901,2.36,v1-backfill,20.0,,,
2026-04-07,NBA,401811006,4432241.0,Jamal Shead,TOR vs MIA,13.96,6.96,13.0,15.9,15.5,0.4093,1.94,v1-backfill,15.0,,,
2026-04-07,NBA,401811011,4432582.0,Max Christie,DAL vs LAC,17.54,7.21,17.0,13.0,19.5,0.389,4.54,v1-backfill,18.0,,,
2026-04-07,NBA,401811012,4432639.0,Jabari Smith Jr.,HOU vs PHX,25.36,8.35,25.0,26.6,27.5,0.395,1.24,v1-backfill,27.0,,,
2026-04-07,NBA,401811004,4432816.0,LaMelo Ball,CHA vs BOS,33.28,8.93,33.0,32.8,35.5,0.3981,0.48,v1-backfill,47.0,,,
2026-04-07,NBA,401811003,4432822.0,Isaac Okoro,CHI vs WSH,19.2,7.43,19.0,13.5,21.5,0.3745,5.7,v1-backfill,17.0,,,
2026-04-07,NBA,401811006,4433134.0,Scottie Barnes,TOR vs MIA,29.23,8.79,29.0,29.9,31.5,0.3947,0.67,v1-backfill,38.0,,,
2026-04-07,NBA,401811004,4433249.0,Moussa Diabate,CHA vs BOS,20.49,7.81,20.0,19.4,22.5,0.3946,1.09,v1-backfill,12.0,,,
2026-04-07,NBA,401811010,4433255.0,Chet Holmgren,OKC vs LAL,24.59,8.26,24.0,24.2,26.5,0.4049,0.39,v1-backfill,25.0,,,
2026-04-07,NBA,401811004,4433287.0,Brandon Miller,CHA vs BOS,29.26,8.63,29.0,28.2,31.5,0.3938,1.06,v1-backfill,22.0,,,
2026-04-07,NBA,401811007,4592492.0,Bones Hyland,MIN vs IND,17.44,7.54,17.0,21.0,19.5,0.3886,3.56,v1-backfill,30.0,,,
2026-04-07,NBA,401811012,4601023.0,Oso Ighodaro,PHX vs HOU,12.12,6.75,12.0,21.0,14.5,0.3579,8.88,v1-backfill,14.0,,,
2026-04-07,NBA,401811006,4601025.0,Pelle Larsson,MIA vs TOR,18.47,7.48,18.0,22.1,20.5,0.3892,3.63,v1-backfill,11.0,,,
2026-04-07,NBA,401811011,4683634.0,Bennedict Mathurin,LAC vs DAL,24.65,8.41,24.0,25.5,26.5,0.4095,0.85,v1-backfill,18.0,,,
2026-04-07,NBA,401811006,4684272.0,Ja'Kobe Walter,TOR vs MIA,13.48,6.9,13.0,17.0,15.5,0.3806,3.52,v1-backfill,19.0,,,
2026-04-07,NBA,401811012,4684740.0,Amen Thompson,HOU vs PHX,30.61,8.69,30.0,30.6,32.5,0.4103,0.01,v1-backfill,41.0,,,
2026-04-07,NBA,401811009,4702384.0,Nique Clifford,SAC vs GS,19.34,7.71,19.0,22.4,21.5,0.3857,3.06,v1-backfill,20.0,,,
2026-04-07,NBA,401811012,4711272.0,Reed Sheppard,HOU vs PHX,22.39,8.13,22.0,23.9,24.5,0.3938,1.51,v1-backfill,18.0,,,
2026-04-07,NBA,401811012,4871144.0,Alperen Sengun,HOU vs PHX,36.16,9.71,36.0,37.9,38.5,0.4012,1.74,v1-backfill,32.0,,,
2026-04-07,NBA,401811008,4895758.0,Cody Williams,UTAH vs NO,21.28,8.25,21.0,24.2,23.5,0.3904,2.92,v1-backfill,28.0,,,
2026-04-07,NBA,401811009,4898371.0,Maxime Raynaud,SAC vs GS,25.31,8.49,25.0,29.1,27.5,0.3945,3.79,v1-backfill,25.0,,,
2026-04-07,NBA,401811011,5041939.0,Cooper Flagg,DAL vs LAC,37.11,10.17,37.0,38.6,39.5,0.4036,1.49,v1-backfill,36.0,,,
2026-04-07,NBA,401811004,5061575.0,Kon Knueppel,CHA vs BOS,27.16,8.59,27.0,23.9,29.5,0.389,3.26,v1-backfill,23.0,,,
2026-04-07,NBA,401811008,5105839.0,Brice Sensabaugh,UTAH vs NO,28.71,8.71,28.0,32.7,30.5,0.4153,3.99,v1-backfill,25.0,,,
2026-04-07,NBA,401811003,5144126.0,Will Riley,WSH vs CHI,21.68,8.1,21.0,25.3,23.5,0.4076,3.62,v1-backfill,11.0,,,
2026-04-07,NBA,401811005,5242502.0,Ben Saraf,BKN vs MIL,18.76,7.53,18.0,17.8,20.5,0.405,0.96,v1-backfill,26.0,,,
2026-04-08,NBA,401811013,3992.0,James Harden,CLE vs ATL,33.7,9.25,33.0,35.0,35.5,0.4197,1.3,v1-backfill,30.0,,,
2026-04-08,NBA,401811016,3995.0,Jrue Holiday,POR vs SA,26.96,8.62,26.0,27.4,28.5,0.4258,0.44,v1-backfill,29.0,,,
2026-04-08,NBA,401811018,6450.0,Kawhi Leonard,LAC vs OKC,36.88,9.13,36.0,36.2,38.5,0.4264,0.68,v1-backfill,31.0,,,
2026-04-08,NBA,401811013,2490149.0,CJ McCollum,ATL vs CLE,27.38,8.41,27.0,26.6,29.5,0.3968,0.78,v1-backfill,20.0,,,
2026-04-08,NBA,401811017,3112335.0,Nikola Jokic,DEN vs MEM,52.25,11.2,52.0,53.6,54.5,0.4173,1.35,v1-backfill,40.0,,,
2026-04-08,NBA,401811019,3136193.0,Devin Booker,PHX vs DAL,36.38,9.36,36.0,35.6,38.5,0.407,0.78,v1-backfill,51.0,,,
2026-04-08,NBA,401811017,3138196.0,Cameron Johnson,DEN vs MEM,21.24,7.91,21.0,21.6,23.5,0.3834,0.36,v1-backfill,23.0,,,
2026-04-08,NBA,401811015,3157465.0,Duncan Robinson,DET vs MIL,13.47,6.9,13.0,17.1,15.5,0.3801,3.63,v1-backfill,24.0,,,
2026-04-08,NBA,401811013,3908809.0,Donovan Mitchell,CLE vs ATL,33.99,9.53,33.0,35.0,35.5,0.4341,1.01,v1-backfill,42.0,,,
2026-04-08,NBA,401811018,3908845.0,John Collins,LAC vs OKC,20.74,7.91,20.0,20.6,22.5,0.4084,0.14,v1-backfill,24.0,,,
2026-04-08,NBA,401811014,3934673.0,Donte DiVincenzo,MIN vs ORL,25.38,8.18,25.0,16.9,27.5,0.3941,8.48,v1-backfill,14.0,,,
2026-04-08,NBA,401811018,3936099.0,Derrick Jones Jr.,LAC vs OKC,15.88,7.35,15.0,15.2,17.5,0.4093,0.68,v1-backfill,17.0,,,
2026-04-08,NBA,401811017,3936299.0,Jamal Murray,DEN vs MEM,38.08,10.04,38.0,39.1,40.5,0.4011,1.02,v1-backfill,38.0,,,
2026-04-08,NBA,401811014,4066320.0,Desmond Bane,ORL vs MIN,26.16,8.3,26.0,28.4,28.5,0.3853,2.24,v1-backfill,28.0,,,
2026-04-08,NBA,401811013,4066757.0,Sam Merrill,CLE vs ATL,17.62,7.27,17.0,20.4,19.5,0.3942,2.78,v1-backfill,9.0,,,
2026-04-08,NBA,401811014,4277847.0,Wendell Carter Jr.,ORL vs MIN,19.65,7.65,19.0,22.1,21.5,0.4009,2.45,v1-backfill,12.0,,,
2026-04-08,NBA,401811013,4278039.0,Nickeil Alexander-Walker,ATL vs CLE,30.92,8.79,30.0,31.3,32.5,0.4258,0.38,v1-backfill,31.0,,,
2026-04-08,NBA,401811018,4278073.0,Shai Gilgeous-Alexander,OKC vs LAC,38.82,9.83,38.0,38.5,40.5,0.4291,0.32,v1-backfill,32.0,,,
2026-04-08,NBA,401811019,4278585.0,Collin Gillespie,PHX vs DAL,19.96,7.91,19.0,17.8,21.5,0.4196,2.16,v1-backfill,22.0,,,
2026-04-08,NBA,401811016,4395630.0,Devin Vassell,SA vs POR,24.77,8.11,24.0,20.4,26.5,0.4121,4.37,v1-backfill,23.0,,,
2026-04-08,NBA,401811014,4396971.0,Naz Reid,MIN vs ORL,26.61,8.26,26.0,18.7,28.5,0.4061,7.91,v1-backfill,22.0,,,
2026-04-08,NBA,401811016,4431736.0,Toumani Camara,POR vs SA,22.54,8.23,22.0,24.1,24.5,0.4022,1.56,v1-backfill,28.0,,,
2026-04-08,NBA,401811017,4431767.0,Christian Braun,DEN vs MEM,21.22,8.01,21.0,21.3,23.5,0.3839,0.08,v1-backfill,17.0,,,
2026-04-08,NBA,401811013,4432158.0,Evan Mobley,CLE vs ATL,30.51,9.29,30.0,33.2,32.5,0.4117,2.69,v1-backfill,44.0,,,
2026-04-08,NBA,401811014,4432165.0,Jalen Suggs,ORL vs MIN,21.26,7.86,21.0,23.9,23.5,0.384,2.64,v1-backfill,15.0,,,
2026-04-08,NBA,401811014,4432573.0,Paolo Banchero,ORL vs MIN,32.42,9.48,32.0,35.0,34.5,0.4096,2.58,v1-backfill,34.0,,,
2026-04-08,NBA,401811019,4432582.0,Max Christie,DAL vs PHX,20.27,7.52,20.0,13.2,22.5,0.3793,7.07,v1-backfill,22.0,,,
2026-04-08,NBA,401811018,4433255.0,Chet Holmgren,OKC vs LAC,23.85,8.14,23.0,23.5,25.5,0.4164,0.35,v1-backfill,49.0,,,
2026-04-08,NBA,401811015,4433621.0,Jalen Duren,DET vs MIL,28.93,8.64,28.0,35.7,30.5,0.4246,6.77,v1-backfill,33.0,,,
2026-04-08,NBA,401811019,4437244.0,Jalen Green,PHX vs DAL,27.51,8.6,27.0,28.8,29.5,0.405,1.29,v1-backfill,1.0,,,
2026-04-08,NBA,401811015,4591725.0,Ryan Rollins,MIL vs DET,28.39,8.76,28.0,31.0,30.5,0.4012,2.61,v1-backfill,31.0,,,
2026-04-08,NBA,401811016,4592479.0,Julian Champagnie,SA vs POR,23.79,7.91,23.0,19.5,25.5,0.411,4.29,v1-backfill,9.0,,,
2026-04-08,NBA,401811014,4592492.0,Bones Hyland,MIN vs ORL,23.3,8.16,23.0,21.1,25.5,0.3899,2.2,v1-backfill,10.0,,,
2026-04-08,NBA,401811019,4601023.0,Oso Ighodaro,PHX vs DAL,16.64,7.17,16.0,19.4,18.5,0.394,2.76,v1-backfill,5.0,,,
2026-04-08,NBA,401811016,4683021.0,Deni Avdija,POR vs SA,36.24,9.44,36.0,37.5,38.5,0.402,1.26,v1-backfill,41.0,,,
2026-04-08,NBA,401811018,4683634.0,Bennedict Mathurin,LAC vs OKC,24.63,8.44,24.0,24.6,26.5,0.4091,0.03,v1-backfill,14.0,,,
2026-04-08,NBA,401811016,4683678.0,Scoot Henderson,POR vs SA,20.03,7.56,19.0,20.8,21.5,0.4195,0.77,v1-backfill,25.0,,,
2026-04-08,NBA,401811015,4684742.0,Ausar Thompson,DET vs MIL,14.89,6.93,14.0,18.3,16.5,0.405,3.41,v1-backfill,18.0,,,
2026-04-08,NBA,401811013,4701230.0,Jalen Johnson,ATL vs CLE,39.68,9.84,39.0,38.8,41.5,0.4234,0.88,v1-backfill,29.0,,,
2026-04-08,NBA,401811013,4869342.0,Dyson Daniels,ATL vs CLE,26.19,8.57,26.0,25.5,28.5,0.3901,0.69,v1-backfill,25.0,,,
2026-04-08,NBA,401811017,4896372.0,Walter Clayton Jr.,MEM vs DEN,19.81,7.52,19.0,17.9,21.5,0.4076,1.91,v1-backfill,20.0,,,
2026-04-08,NBA,401811017,4903027.0,Cedric Coward,MEM vs DEN,25.65,8.29,25.0,19.3,27.5,0.4083,6.35,v1-backfill,35.0,,,
2026-04-08,NBA,401811016,5037871.0,Dylan Harper,SA vs POR,24.11,7.95,24.0,22.6,26.5,0.378,1.51,v1-backfill,23.0,,,
2026-04-08,NBA,401811019,5041939.0,Cooper Flagg,DAL vs PHX,39.68,10.44,39.0,38.6,41.5,0.4279,1.08,v1-backfill,28.0,,,
2026-04-08,NBA,401811016,5105565.0,Donovan Clingan,POR vs SA,24.78,8.59,24.0,25.5,26.5,0.4175,0.72,v1-backfill,27.0,,,
2026-04-08,NBA,401811015,5107199.0,Daniss Jenkins,DET vs MIL,19.03,7.46,18.0,32.2,20.5,0.4185,13.17,v1-backfill,20.0,,,
2026-04-09,NBA,401811025,1966.0,LeBron James,LAL vs GS,37.55,9.91,37.0,34.6,39.5,0.4186,2.95,v1-backfill,45.0,,,
2026-04-09,NBA,401811024,3202.0,Kevin Durant,HOU vs PHI,37.32,9.52,37.0,38.5,39.5,0.4058,1.18,v1-backfill,41.0,,,
2026-04-09,NBA,401811024,4251.0,Paul George,PHI vs HOU,28.84,8.95,28.0,32.3,30.5,0.4231,3.46,v1-backfill,12.0,,,
2026-04-09,NBA,401811025,6589.0,Draymond Green,GS vs LAL,23.29,7.87,23.0,20.0,25.5,0.3854,3.29,v1-backfill,13.0,,,
2026-04-09,NBA,401811023,3062679.0,Josh Hart,NY vs BOS,22.48,8.13,22.0,23.6,24.5,0.3985,1.12,v1-backfill,30.0,,,
2026-04-09,NBA,401811023,3078576.0,Derrick White,BOS vs NY,25.22,7.85,25.0,19.6,27.5,0.3818,5.62,v1-backfill,12.0,,,
2026-04-09,NBA,401811023,3136195.0,Karl-Anthony Towns,NY vs BOS,33.72,9.18,33.0,35.6,35.5,0.4199,1.88,v1-backfill,32.0,,,
2026-04-09,NBA,401811023,3147657.0,Mikal Bridges,NY vs BOS,19.73,7.37,19.0,19.0,21.5,0.4016,0.73,v1-backfill,18.0,,,
2026-04-09,NBA,401811020,3913176.0,Brandon Ingram,TOR vs MIA,26.98,8.38,26.0,25.4,28.5,0.4248,1.58,v1-backfill,52.0,,,
2026-04-09,NBA,401811023,3934672.0,Jalen Brunson,NY vs BOS,34.22,9.24,34.0,36.3,36.5,0.3989,2.08,v1-backfill,36.0,,,
2026-04-09,NBA,401811023,3934719.0,OG Anunoby,NY vs BOS,24.32,8.58,24.0,25.7,26.5,0.3959,1.38,v1-backfill,18.0,,,
2026-04-09,NBA,401811023,4065648.0,Jayson Tatum,BOS vs NY,38.87,9.88,38.0,38.5,40.5,0.4317,0.37,v1-backfill,45.0,,,
2026-04-09,NBA,401811020,4066261.0,Bam Adebayo,MIA vs TOR,31.44,9.26,31.0,35.4,33.5,0.4085,3.96,v1-backfill,43.0,,,
2026-04-09,NBA,401811023,4066354.0,Payton Pritchard,BOS vs NY,26.41,8.71,26.0,25.0,28.5,0.4018,1.41,v1-backfill,32.0,,,
2026-04-09,NBA,401811025,4066436.0,De'Anthony Melton,GS vs LAL,21.76,8.21,21.0,18.4,23.5,0.4128,3.36,v1-backfill,7.0,,,
2026-04-09,NBA,401811021,4277811.0,Collin Sexton,CHI vs WSH,29.44,8.48,29.0,25.6,31.5,0.4004,3.84,v1-backfill,32.0,,,
2026-04-09,NBA,401811025,4278129.0,Deandre Ayton,LAL vs GS,24.09,8.12,24.0,17.4,26.5,0.3795,6.69,v1-backfill,27.0,,,
2026-04-09,NBA,401811020,4395625.0,RJ Barrett,TOR vs MIA,27.11,8.24,27.0,27.9,29.5,0.3819,0.79,v1-backfill,31.0,,,
2026-04-09,NBA,401811021,4395626.0,Tre Jones,CHI vs WSH,31.35,8.79,31.0,28.9,33.5,0.3998,2.45,v1-backfill,40.0,,,
2026-04-09,NBA,401811020,4395724.0,Immanuel Quickley,TOR vs MIA,23.04,8.0,22.0,21.2,24.5,0.4245,1.84,v1-backfill,18.0,,,
2026-04-09,NBA,401811020,4395725.0,Tyler Herro,MIA vs TOR,27.06,8.37,27.0,29.8,29.5,0.3815,2.74,v1-backfill,23.0,,,
2026-04-09,NBA,401811023,4397424.0,Neemias Queta,BOS vs NY,24.42,7.99,24.0,23.4,26.5,0.3934,1.02,v1-backfill,22.0,,,
2026-04-09,NBA,401811024,4431678.0,Tyrese Maxey,PHI vs HOU,35.55,9.22,35.0,34.9,37.5,0.4128,0.65,v1-backfill,32.0,,,
2026-04-09,NBA,401811020,4432241.0,Jamal Shead,TOR vs MIA,13.99,6.94,13.0,16.3,15.5,0.4105,2.31,v1-backfill,12.0,,,
2026-04-09,NBA,401811024,4432639.0,Jabari Smith Jr.,HOU vs PHI,26.16,8.4,26.0,25.9,28.5,0.3865,0.26,v1-backfill,24.0,,,
2026-04-09,NBA,401811020,4433134.0,Scottie Barnes,TOR vs MIA,29.75,8.89,29.0,30.6,31.5,0.4189,0.85,v1-backfill,19.0,,,
2026-04-09,NBA,401811020,4601025.0,Pelle Larsson,MIA vs TOR,17.93,7.48,17.0,21.6,19.5,0.4137,3.67,v1-backfill,16.0,,,
2026-04-09,NBA,401811020,4684272.0,Ja'Kobe Walter,TOR vs MIA,12.76,6.82,12.0,17.1,14.5,0.3959,4.34,v1-backfill,12.0,,,
2026-04-09,NBA,401811024,4684740.0,Amen Thompson,HOU vs PHI,32.41,8.92,32.0,32.2,34.5,0.404,0.21,v1-backfill,28.0,,,
2026-04-09,NBA,401811021,4845374.0,Bub Carrington,WSH vs CHI,23.29,7.73,23.0,20.1,25.5,0.3836,3.19,v1-backfill,16.0,,,
2026-04-09,NBA,401811024,4871144.0,Alperen Sengun,HOU vs PHI,36.7,9.77,36.0,37.7,38.5,0.4237,1.0,v1-backfill,24.0,,,
2026-04-09,NBA,401811024,5124612.0,VJ Edgecombe,PHI vs HOU,27.76,9.09,27.0,31.4,29.5,0.421,3.64,v1-backfill,34.0,,,
2026-04-09,NBA,401811021,5144126.0,Will Riley,WSH vs CHI,22.99,8.32,22.0,24.5,24.5,0.425,1.51,v1-backfill,39.0,,,
2026-04-10,NBA,401811040,1966.0,LeBron James,LAL vs PHX,36.72,9.87,36.0,35.4,38.5,0.4253,1.32,v1-backfill,46.0,,,
2026-04-10,NBA,401811033,3202.0,Kevin Durant,HOU vs MIN,37.15,9.48,37.0,39.3,39.5,0.3985,2.15,v1-backfill,47.0,,,
2026-04-10,NBA,401811039,3975.0,Stephen Curry,GS vs SAC,28.63,8.6,28.0,30.7,30.5,0.4107,2.07,v1-backfill,19.0,,,
2026-04-10,NBA,401811028,3992.0,James Harden,CLE vs ATL,35.49,9.45,35.0,34.2,37.5,0.4123,1.29,v1-backfill,25.0,,,
2026-04-10,NBA,401811038,3995.0,Jrue Holiday,POR vs LAC,25.51,8.46,25.0,27.7,27.5,0.4037,2.19,v1-backfill,16.0,,,
2026-04-10,NBA,401811030,4251.0,Paul George,PHI vs IND,29.86,9.15,29.0,31.8,31.5,0.4258,1.94,v1-backfill,28.0,,,
2026-04-10,NBA,401811038,6450.0,Kawhi Leonard,LAC vs POR,34.12,8.87,34.0,35.9,36.5,0.3903,1.78,v1-backfill,37.0,,,
2026-04-10,NBA,401811039,6589.0,Draymond Green,GS vs SAC,17.09,7.18,17.0,20.2,19.5,0.3641,3.11,v1-backfill,17.0,,,
2026-04-10,NBA,401811028,2490149.0,CJ McCollum,ATL vs CLE,25.22,8.19,25.0,26.5,27.5,0.3865,1.28,v1-backfill,37.0,,,
2026-04-10,NBA,401811040,2990992.0,Marcus Smart,LAL vs PHX,17.3,7.31,17.0,14.5,19.5,0.3776,2.8,v1-backfill,18.0,,,
2026-04-10,NBA,401811038,2991139.0,Kris Dunn,LAC vs POR,12.0,6.65,12.0,11.4,14.5,0.349,0.6,v1-backfill,11.0,,,
2026-04-10,NBA,401811031,3062679.0,Josh Hart,NY vs TOR,23.25,8.24,23.0,24.2,25.5,0.3885,0.95,v1-backfill,9.0,,,
2026-04-10,NBA,401811029,3078576.0,Derrick White,BOS vs NO,23.91,7.79,23.0,19.0,25.5,0.416,4.91,v1-backfill,16.0,,,
2026-04-10,NBA,401811036,3134932.0,John Konchar,UTAH vs MEM,20.3,7.78,20.0,20.7,22.5,0.3849,0.4,v1-backfill,32.0,,,
2026-04-10,NBA,401811040,3135045.0,Grayson Allen,PHX vs LAL,22.99,7.85,22.0,18.9,24.5,0.4205,4.09,v1-backfill,13.0,,,
2026-04-10,NBA,401811031,3136195.0,Karl-Anthony Towns,NY vs TOR,34.14,9.22,34.0,35.7,36.5,0.3953,1.56,v1-backfill,37.0,,,
2026-04-10,NBA,401811031,3147657.0,Mikal Bridges,NY vs TOR,19.85,7.38,19.0,18.9,21.5,0.4082,0.95,v1-backfill,17.0,,,
2026-04-10,NBA,401811026,3157465.0,Duncan Robinson,DET vs CHA,12.58,6.72,12.0,18.8,14.5,0.3836,6.22,v1-backfill,23.0,,,
2026-04-10,NBA,401811038,3908845.0,John Collins,LAC vs POR,19.01,7.71,18.0,20.3,20.5,0.4204,1.29,v1-backfill,2.0,,,
2026-04-10,NBA,401811031,3913176.0,Brandon Ingram,TOR vs NY,31.78,9.26,31.0,27.1,33.5,0.423,4.68,v1-backfill,26.0,,,
2026-04-10,NBA,401811029,3917376.0,Jaylen Brown,BOS vs NO,41.81,9.97,41.0,44.2,43.5,0.4297,2.39,v1-backfill,27.0,,,
2026-04-10,NBA,401811031,3934672.0,Jalen Brunson,NY vs TOR,34.11,9.19,34.0,35.6,36.5,0.3938,1.49,v1-backfill,34.0,,,
2026-04-10,NBA,401811033,3934673.0,Donte DiVincenzo,MIN vs HOU,20.89,7.71,20.0,16.4,22.5,0.4141,4.49,v1-backfill,24.0,,,
2026-04-10,NBA,401811031,3934719.0,OG Anunoby,NY vs TOR,23.67,8.44,23.0,23.7,25.5,0.4111,0.03,v1-backfill,10.0,,,
2026-04-10,NBA,401811038,3936099.0,Derrick Jones Jr.,LAC vs POR,12.96,6.9,12.0,14.0,14.5,0.4081,1.04,v1-backfill,13.0,,,
2026-04-10,NBA,401811028,4065778.0,Max Strus,CLE vs ATL,19.89,7.98,19.0,20.0,21.5,0.417,0.11,v1-backfill,6.0,,,
2026-04-10,NBA,401811027,4066261.0,Bam Adebayo,MIA vs WSH,38.75,10.04,38.0,35.7,40.5,0.4278,3.05,v1-backfill,39.0,,,
2026-04-10,NBA,401811032,4066320.0,Desmond Bane,ORL vs CHI,28.45,8.49,28.0,29.1,30.5,0.4012,0.65,v1-backfill,7.0,,,
2026-04-10,NBA,401811029,4066354.0,Payton Pritchard,BOS vs NO,25.97,8.68,25.0,25.4,27.5,0.4269,0.57,v1-backfill,34.0,,,
2026-04-10,NBA,401811026,4066383.0,Miles Bridges,CHA vs DET,25.69,8.28,25.0,25.2,27.5,0.4099,0.49,v1-backfill,21.0,,,
2026-04-10,NBA,401811032,4277811.0,Collin Sexton,CHI vs ORL,27.52,8.16,27.0,27.3,29.5,0.4007,0.22,v1-backfill,18.0,,,
2026-04-10,NBA,401811028,4278039.0,Nickeil Alexander-Walker,ATL vs CLE,29.06,8.59,29.0,31.5,31.5,0.3843,2.44,v1-backfill,20.0,,,
2026-04-10,NBA,401811040,4278129.0,Deandre Ayton,LAL vs PHX,22.96,8.05,22.0,17.9,24.5,0.4208,5.06,v1-backfill,15.0,,,
2026-04-10,NBA,401811040,4278585.0,Collin Gillespie,PHX vs LAL,21.45,7.95,21.0,16.8,23.5,0.3946,4.65,v1-backfill,13.0,,,
2026-04-10,NBA,401811039,4279318.0,Daeqwon Plowden,SAC vs GS,16.97,7.25,16.0,18.3,18.5,0.4132,1.33,v1-backfill,32.0,,,
2026-04-10,NBA,401811032,4395626.0,Tre Jones,CHI vs ORL,29.66,8.7,29.0,30.2,31.5,0.4131,0.54,v1-backfill,31.0,,,
2026-04-10,NBA,401811035,4395630.0,Devin Vassell,SA vs DAL,23.43,7.93,23.0,20.0,25.5,0.3931,3.43,v1-backfill,9.0,,,
2026-04-10,NBA,401811035,4395723.0,Keldon Johnson,SA vs DAL,22.87,7.92,22.0,22.3,24.5,0.415,0.57,v1-backfill,25.0,,,
2026-04-10,NBA,401811033,4397002.0,Ayo Dosunmu,MIN vs HOU,28.16,8.62,28.0,30.0,30.5,0.389,1.84,v1-backfill,19.0,,,
2026-04-10,NBA,401811029,4397424.0,Neemias Queta,BOS vs NO,23.43,7.86,23.0,23.8,25.5,0.3924,0.37,v1-backfill,19.0,,,
2026-04-10,NBA,401811030,4431678.0,Tyrese Maxey,PHI vs IND,36.84,9.31,36.0,33.9,38.5,0.4263,2.94,v1-backfill,45.0,,,
2026-04-10,NBA,401811038,4431736.0,Toumani Camara,POR vs LAC,21.56,8.12,21.0,24.9,23.5,0.402,3.34,v1-backfill,9.0,,,
2026-04-10,NBA,401811028,4432158.0,Evan Mobley,CLE vs ATL,33.0,9.56,32.0,33.2,34.5,0.435,0.2,v1-backfill,17.0,,,
2026-04-10,NBA,401811032,4432165.0,Jalen Suggs,ORL vs CHI,22.49,8.03,22.0,22.7,24.5,0.3975,0.21,v1-backfill,17.0,,,
2026-04-10,NBA,401811031,4432241.0,Jamal Shead,TOR vs NY,17.1,7.23,17.0,16.6,19.5,0.3657,0.5,v1-backfill,7.0,,,
2026-04-10,NBA,401811032,4432573.0,Paolo Banchero,ORL vs CHI,34.74,9.69,34.0,35.7,36.5,0.4251,0.96,v1-backfill,30.0,,,
2026-04-10,NBA,401811035,4432582.0,Max Christie,DAL vs SA,19.51,7.5,19.0,13.8,21.5,0.3915,5.71,v1-backfill,19.0,,,
2026-04-10,NBA,401811033,4432639.0,Jabari Smith Jr.,HOU vs MIN,25.89,8.35,25.0,26.2,27.5,0.4203,0.31,v1-backfill,24.0,,,
2026-04-10,NBA,401811026,4432816.0,LaMelo Ball,CHA vs DET,32.37,8.98,32.0,34.4,34.5,0.403,2.03,v1-backfill,40.0,,,
2026-04-10,NBA,401811031,4433134.0,Scottie Barnes,TOR vs NY,32.58,9.25,32.0,29.7,34.5,0.4145,2.88,v1-backfill,24.0,,,
2026-04-10,NBA,401811026,4433249.0,Moussa Diabate,CHA vs DET,17.8,7.53,17.0,18.1,19.5,0.4072,0.3,v1-backfill,16.0,,,
2026-04-10,NBA,401811026,4433287.0,Brandon Miller,CHA vs DET,26.53,8.29,26.0,26.7,28.5,0.4027,0.17,v1-backfill,25.0,,,
2026-04-10,NBA,401811026,4433621.0,Jalen Duren,DET vs CHA,27.21,8.46,27.0,35.5,29.5,0.3896,8.29,v1-backfill,33.0,,,
2026-04-10,NBA,401811035,4592479.0,Julian Champagnie,SA vs DAL,21.85,7.8,21.0,18.6,23.5,0.4129,3.25,v1-backfill,22.0,,,
2026-04-10,NBA,401811033,4594268.0,Anthony Edwards,MIN vs HOU,36.63,10.04,36.0,33.1,38.5,0.4229,3.53,v1-backfill,27.0,,,
2026-04-10,NBA,401811027,4601025.0,Pelle Larsson,MIA vs WSH,24.55,8.19,24.0,21.4,26.5,0.4023,3.15,v1-backfill,30.0,,,
2026-04-10,NBA,401811038,4683021.0,Deni Avdija,POR vs LAC,34.55,9.18,34.0,36.8,36.5,0.4126,2.25,v1-backfill,44.0,,,
2026-04-10,NBA,401811038,4683634.0,Bennedict Mathurin,LAC vs POR,20.83,8.03,20.0,22.6,22.5,0.4142,1.77,v1-backfill,1.0,,,
2026-04-10,NBA,401811031,4684272.0,Ja'Kobe Walter,TOR vs NY,15.71,7.15,15.0,16.6,17.5,0.3975,0.89,v1-backfill,18.0,,,
2026-04-10,NBA,401811033,4684740.0,Amen Thompson,HOU vs MIN,31.13,8.58,31.0,30.4,33.5,0.3874,0.73,v1-backfill,57.0,,,
2026-04-10,NBA,401811026,4684742.0,Ausar Thompson,DET vs CHA,13.29,6.75,13.0,18.6,15.5,0.3673,5.31,v1-backfill,23.0,,,
2026-04-10,NBA,401811028,4701230.0,Jalen Johnson,ATL vs CLE,36.73,9.44,36.0,36.5,38.5,0.4226,0.23,v1-backfill,29.0,,,
